36564,CW 386 - -CW - -A,"WORD, WEB, AND DESIGN","Moore, Tara",Open,9/10,W (05:00pm-08:00pm) N 203,4
36443,DAT200 - -DAT - -A,DATA ANALYTICS I,"Reddig, Nancy",Open,10/10,M (06:30pm-07:50pm) N 202,2
35903,DAT315 - -DAT - -A,MACHINE LEARNING,"McDevitt, Timothy",Open,15/20,TH (02:00pm-03:00pm) N 127,2
36917,DAT315 - -DAT - -B,MACHINE LEARNING,"McDevitt, Timothy",Open,24/24,MW (09:30am-10:50am) N 127,2
36444,DAT400 - -DAT - -A,DATA ANALYTICS CAPSTONE,"Krichevskiy, Dmitriy",Open,23/24,MWF (08:00am-09:20am) H 213,4
36040,ED 105 - -ED - -A,FOUNDATIONS OF TEACHING AND LEARNING,"Tyminski, Carroll",Open,13/24,TH (02:00pm-03:20pm) N 106,4
36043,ED 150 - -ED - -A,EARLY CHILDHOOD DEVELOPMENT,"Bellew, Wendy",Open,9/14,MW (09:30am-10:50am) N 104,4
36044,ED 151 - -ED - -A,EARLY ADOLESCENT/ADOLESCENT DEVELOPMENT,"Tyminski, Carroll",Open,10/14,TH (09:30am-10:50am) N 106,4
36046,ED 161 - -ED - -A,INTEGRATED TECHNOLOGY I,"Macaulay, Linda",Open,9/10,M (08:00am-09:20am) N 127,2
36047,ED 161 - -ED - -B,INTEGRATED TECHNOLOGY I,"Macaulay, Linda",Open,6/12,W (08:00am-09:20am) N 127,2
36048,ED 212 - -ED - -A,CHILDREN/ADOLESCENT LITERATURE,"Caprino, Kathryn",Open,14/16,T (08:00am-09:20am) N 104,2
36049,ED 224 - -ED - -A,PA HISTORY & GOVERNMENT FOR SOCIAL STUDIES EDUCATORS (HI 224),"Finley-Bowman, Rachel",Open,14/24,MW (09:30am-10:50am) N 129,4
36051,ED 250 - -ED - -A,LANGUAGE AND LITERACY DEVELOPMENT IN EARLY CHILDHOOD,"Bellew, Wendy",Open,6/16,TH (09:30am-10:50am) N 104,4
36053,ED 258 - -ED - -A,EDUCATIONAL ASSESSMENT AND EVALUATION,"Bellew, Wendy",Open,0/20,TH (12:30pm-01:50pm) N 129,4
36097,ED 317 - -ED - -A,ASSESSING STUDENT LITERACIES IN GRADES PK-8,"Caprino, Kathryn",Open,6/12,TH (02:00pm-03:20pm) N 104,4
36055,ED 325 - -ED - -A,METHODS FOR TEACHING SCIENCE AND HEALTH IN EARLY CHILDHOOD,"Licona, Peter",Open,7/12,MW (08:00am-09:20am) N 131,4
36056,ED 326 - -ED - -A,METHODS FOR TEACHING SCIENCE AND HEALTH IN ELEMENTARY/MIDDLE LEVEL,"Licona, Peter",Open,9/10,MW (08:00am-09:20am) N 131,4
36057,ED 335 - -ED - -A,METHODS FOR TEACHING MATHEMATICS IN EARLY CHILDHOOD,"Licona, Peter",Open,4/10,TF (09:30am-10:50am) N 131,4
36058,ED 336 - -ED - -A,METHODS FOR TEACHING MATHEMATICS IN ELEMENTARY/MIDDLE LEVEL,"Licona, Peter",Open,0/24,TF (09:30am-10:50am) N 131,4
36059,ED 341 - -ED - -A,ELL: LINGUISTIC AND CULTURAL DIVERSITY IN THE CLASSROOM,"Caprino, Kathryn",Open,0/24,TH (12:30pm-01:50pm) N 104,4
36062,ED 345 - -ED - -A,METHODS FOR TEACHING READING AND WRITING IN EARLY CHILDHOOD,"Bellew, Wendy",Open,9/24,MW (12:30pm-01:50pm) N 104,4
36063,ED 346 - -ED - -A,METHODS FOR TEACHING READING AND WRITING IN ELEMENTARY/MIDDLE LEVEL,"Bellew, Wendy",Open,14/24,MW (12:30pm-01:50pm) N 104,4
36064,ED 360 - -ED - -A,INTEGRATED STRATEGIES FOR CREATIVE EXPRESSION IN EARLY CHILDHOOD,"Staff, ",Open,12/24,W (05:00pm-08:00pm) N 104,4
36065,ED 365 - -ED - -A,METHODS FOR TEACHING SOCIAL STUDIES IN EARLY CHILDHOOD,"Finley-Bowman, Rachel",Open,0/14,MW (02:00pm-03:20pm) N 129,4
36066,ED 366 - -ED - -A,METHODS FOR TEACHING SOCIAL STUDIES IN ELEMENTARY/MIDDLE LEVEL,"Finley-Bowman, Rachel",Open,11/16,MW (02:00pm-03:20pm) N 129,4
36067,ED 400 - -ED - -A,SENIOR PROJECT IN EDUCATION,"Haley-Mize, Leigh Shannon",Open,9/10,By Arrangement,2
36068,ED 400 - -ED - -B,SENIOR PROJECT IN EDUCATION,"Finley-Bowman, Rachel",Open,6/10,By Arrangement,2
36069,ED 400 - -ED - -C,SENIOR PROJECT IN EDUCATION,"Soltys, Stephen",Open,7/10,By Arrangement,2
36837,ED 400 - -ED - -D,SENIOR PROJECT IN EDUCATION,"Licona, Peter",Open,6/10,By Arrangement,2
36865,ED 400 - -ED - -E,SENIOR PROJECT IN EDUCATION,"Caprino, Kathryn",Open,9/12,By Arrangement,2
