36433,EC 101 - -7SSC-C-A,SSC PRINCIPLES OF MACROECONOMICS,"Krichevskiy, Dmitriy",Open,35/35,MWF (12:30pm-01:40pm) H 213,4
36440,EC 101 - -7SSC-C-B,SSC PRINCIPLES OF MACROECONOMICS,"Krichevskiy, Dmitriy",Open,35/35,MWF (02:00pm-03:10pm) H 214,4
36434,EC 102 - -7SSC-C-A,SSC PRINCIPLES OF MICROECONOMICS,"Paul, Sanjay",Open,35/35,H (02:00pm-03:20pm) H 213,4
36435,EC 280 - -BU - -A,INTERNATIONAL ORGANIZATIONS SEMINAR,"Paul, Sanjay",Open,20/20,M (11:00am-12:15pm) H 213,2
36441,EC 301 - -BU - -A,INTERMEDIATE MICROECONOMICS,"Krichevskiy, Dmitriy",Open,35/35,MWF (09:30am-10:40am) H 211,4
36439,EC 309 - -BU - -A,INTRODUCTION TO MATHEMATICAL ECONOMICS,"Paul, Sanjay",Open,35/35,TH (12:30pm-01:50pm) H 213,4
36040,ED 105 - -ED - -A,FOUNDATIONS OF TEACHING AND LEARNING,"Tyminski, Carroll",Open,28/28,TH (02:00pm-03:20pm) N 106,4
36041,ED 105 -L-ED - -A,FOUNDATIONS OF TEACHING AND LEARNING LAB,"Tyminski, Carroll",Open,24/24,By Arrangement,
36043,ED 150 - -ED - -A,EARLY CHILDHOOD DEVELOPMENT,"Bellew, Wendy",Open,24/24,MW (09:30am-10:50am) N 104,4
36042,ED 150 -L-ED - -A,EARLY CHILDHOOD DEVELOPMENT LAB,"Bellew, Wendy",Open,24/24,By Arrangement,
36044,ED 151 - -ED - -A,EARLY ADOLESCENT/ADOLESCENT DEVELOPMENT,"Tyminski, Carroll",Open,28/28,TH (09:30am-10:50am) N 106,4
36045,ED 151 -L-ED - -A,EARLY ADOLESCENT/ADOLESCENT DEVELOPMENT LAB,"Tyminski, Carroll",Open,35/35,By Arrangement,
36046,ED 161 - -ED - -A,INTEGRATED TECHNOLOGY I,"Macaulay, Linda",Open,24/24,M (08:00am-09:20am) N 127,2
36047,ED 161 - -ED - -B,INTEGRATED TECHNOLOGY I,"Macaulay, Linda",Open,24/24,W (08:00am-09:20am) N 127,2
36048,ED 212 - -ED - -A,CHILDREN/ADOLESCENT LITERATURE,"Caprino, Kathryn",Open,24/24,T (08:00am-09:20am) N 104,2
36100,ED 212 - -ED - -B,CHILDREN/ADOLESCENT LITERATURE,"Caprino, Kathryn",Open,24/24,H (08:00am-09:20am) N 104,2
36049,ED 224 - -ED - -A,PA HISTORY & GOVERNMENT FOR SOCIAL STUDIES EDUCATORS (HI 224),"Finley-Bowman, Rachel",Open,24/24,MW (09:30am-10:50am) N 129,4
36051,ED 250 - -ED - -A,LANGUAGE AND LITERACY DEVELOPMENT IN EARLY CHILDHOOD,"Bellew, Wendy",Open,24/24,TH (09:30am-10:50am) N 104,4
36052,ED 250 -L-ED - -A,LANGUAGE AND LITERACY DEVELOPMENT IN EARLY CHILDHOOD LAB,"Bellew, Wendy",Open,24/24,By Arrangement,
36053,ED 258 - -ED - -A,EDUCATIONAL ASSESSMENT AND EVALUATION,"Bellew, Wendy",Open,24/24,TH (12:30pm-01:50pm) N 129,4
36054,ED 305 - -ED - -A,METHODS OF SECONDARY EDUCATION,"Skillen, Matthew",Open,24/24,TH (02:00pm-03:20pm) N 129,4
,ED 305 - -ED - -A,FWK - METHODS OF SECONDARY EDUCATION,,,,F (08:00am-04:00pm) FIELD FIELD,
36097,ED 317 - -ED - -A,ASSESSING STUDENT LITERACIES IN GRADES PK-8,"Caprino, Kathryn",Open,24/24,TH (02:00pm-03:20pm) N 104,4
36055,ED 325 - -ED - -A,METHODS FOR TEACHING SCIENCE AND HEALTH IN EARLY CHILDHOOD,"Licona, Peter",Open,12-Dec,MW (08:00am-09:20am) N 131,4
36056,ED 326 - -ED - -A,METHODS FOR TEACHING SCIENCE AND HEALTH IN ELEMENTARY/MIDDLE LEVEL,"Licona, Peter",Open,12-Dec,MW (08:00am-09:20am) N 131,4
36057,ED 335 - -ED - -A,METHODS FOR TEACHING MATHEMATICS IN EARLY CHILDHOOD,"Licona, Peter",Open,12-Dec,TF (09:30am-10:50am) N 131,4
36058,ED 336 - -ED - -A,METHODS FOR TEACHING MATHEMATICS IN ELEMENTARY/MIDDLE LEVEL,"Licona, Peter",Open,12-Dec,TF (09:30am-10:50am) N 131,4
36059,ED 341 - -ED - -A,ELL: LINGUISTIC AND CULTURAL DIVERSITY IN THE CLASSROOM,"Caprino, Kathryn",Open,24/24,TH (12:30pm-01:50pm) N 104,4
36060,ED 341 -L-ED - -A,ELL: LINGUISTIC AND CULTURAL DIVERSITY LAB,"Caprino, Kathryn",Open,24/24,,
36062,ED 345 - -ED - -A,METHODS FOR TEACHING READING AND WRITING IN EARLY CHILDHOOD,"Bellew, Wendy",Open,12-Dec,MW (12:30pm-01:50pm) N 104,4
36063,ED 346 - -ED - -A,METHODS FOR TEACHING READING AND WRITING IN ELEMENTARY/MIDDLE LEVEL,"Bellew, Wendy",Open,12-Dec,MW (12:30pm-01:50pm) N 104,4
36064,ED 360 - -ED - -A,INTEGRATED STRATEGIES FOR CREATIVE EXPRESSION IN EARLY CHILDHOOD,"Staff,",Open,24/24,W (05:00pm-08:00pm) N 104,4
36065,ED 365 - -ED - -A,METHODS FOR TEACHING SOCIAL STUDIES IN EARLY CHILDHOOD,"Finley-Bowman, Rachel",Open,12-Dec,MW (02:00pm-03:20pm) N 129,4
36066,ED 366 - -ED - -A,METHODS FOR TEACHING SOCIAL STUDIES IN ELEMENTARY/MIDDLE LEVEL,"Finley-Bowman, Rachel",Open,12-Dec,MW (02:00pm-03:20pm) N 129,4
36067,ED 400 - -ED - -A,SENIOR PROJECT IN EDUCATION,"Haley-Mize, Leigh Shannon",Open,25/25,By Arrangement,2
36068,ED 400 - -ED - -B,SENIOR PROJECT IN EDUCATION,"Finley-Bowman, Rachel",Open,25/25,By Arrangement,2
36069,ED 400 - -ED - -C,SENIOR PROJECT IN EDUCATION,"Soltys, Stephen",Open,25/25,By Arrangement,2
36074,ED 470 - -ED - -A,PROFESSIONAL INTERNSHIP: ERLY CHLD,"Haley-Mize, Leigh Shannon",Open,24/24,MTWHF (08:00am-04:00pm) I INTRN,12
36070,ED 470 - -ED - -B,PROFESSIONAL INTERNSHIP: ELEM/MDDLE,"Haley-Mize, Leigh Shannon",Open,24/24,MTWHF (08:00am-04:00pm) I INTRN,12
36071,ED 470 - -ED - -C,PROFESSIONAL INTERNSHIP: ENGLISH,"Skillen, Matthew",Open,35/35,MTWHF (08:00am-04:00pm) I INTRN,12
36078,ED 470 - -ED - -D,PROFESSIONAL INTERNSHIP: MATH,"Soltys, Stephen",Open,35/35,MTWHF (08:00am-04:00pm) I INTRN,12
36075,ED 470 - -ED - -E,PROFESSIONAL INTERNSHIP: SCIENCE,"Haley-Mize, Leigh Shannon",Open,35/35,MTWHF (08:00am-04:00pm) I INTRN,12
36076,ED 470 - -ED - -F,PROFESSIONAL INTERNSHIP: SPEC ED,"Haley-Mize, Leigh Shannon",Open,35/35,MTWHF (08:00am-04:00pm) I INTRN,12
36072,ED 470 - -ED - -G,PROFESSIONAL INTERNSHIP: SOCIAL STU,"Finley-Bowman, Rachel",Open,24/24,MTWHF (08:00am-04:00pm) I INTRN,12
36073,ED 470 - -ED - -H,PROFESSIONAL INTERNSHIP: ART,"Haley-Mize, Leigh Shannon",Open,24/24,MTWHF (08:00am-04:00pm) I INTRN,12
36077,ED 470 - -ED - -I,PROFESSIONAL INTERNSHIP: SPANISH,"Filizzi, Peggy",Open,35/35,MTWHF (08:00am-04:00pm) I INTRN,12
36079,ED 495 - -ED - -A,SENIOR SEMINAR FOR EARLY CHILDHOOD,"Frick, John",Open,9-Sep,M (05:00pm-08:00pm) N 106,4
36080,ED 496 - -ED - -A,SENIOR SEMINAR FOR ELEMENTARY/ MIDDLE LEVEL,"Frick, John",Open,9-Sep,M (05:00pm-08:00pm) N 106,4
36081,ED 497 - -ED - -A,SENIOR SEMINAR FOR SECONDARY EDUCATION,"Frick, John",Open,10-Oct,M (05:00pm-08:00pm) N 106,4
36234,EGR192 - -PY - -A,INTRODUCTION TO ENGINEERING II,"Daily, Brenda",Open,25/25,MW (01:55pm-03:35pm) E 164,2
36235,EGR192 - -PY - -B,INTRODUCTION TO ENGINEERING II,"Daily, Brenda",Open,25/25,TH (01:55pm-03:35pm) E 164,2
36277,EGR222 - -PY - -A,SYSTEMS PROGRAMMING (CS 222),"Li, Peilong",Open,22/22,MWF (12:30pm-01:50pm) E 281,4
36625,EGR230 - -PY - -A,MICROCOMPUTER ARCHITECTURE (CS 230),"Wunderlich, Joseph",Open,14/14,MWF (02:00pm-03:20pm) E 273,4
36406,EGR248 - -PY - -A,QUANTITATIVE METHODS/OPERATIONS MANAGEMENT (BA 248),"Angelis, John",Open,35/35,MWF (09:30am-10:40am) H 214,4
36408,EGR248 - -PY - -B,QUANTITATIVE METHODS/OPERATIONS MANAGEMENT (BA 248),"Angelis, John",Open,24/24,MWF (12:30pm-01:40pm) H 114,4
36236,EGR256 - -PY - -A,ENVIRONMENTAL SITE AND ENGINEERING DESIGN,"Scanlin, Michael",Open,24/24,TH (02:00pm-03:20pm) E GAUD,3
36627,EGR256 -L-PY - -A,ENVIRONMENTAL SITE ENGINEERING AND DESIGN LAB,"Batista Abreu, Jean",Open,12-Dec,F (02:00pm-04:00pm) E 164,
36237,EGR291 - -PY - -A,SOPHOMORE PROJECT,"DeGoede, Kurt",Open,35/35,By Arrangement,1
36269,EGR311 - -PY - -A,ELECTRONICS,"Estrada, Tomas",Open,18/18,MW (12:30pm-01:50pm) E 182,4
36270,EGR311 -L-PY - -A,ELECTRONICS LAB,"Estrada, Tomas",Open,18/18,F (08:00am-10:50am) E 182,
36238,EGR312 - -PY - -A,ELECTROMAGNETISM (PHY 312),"Stuckey, William",Open,20/20,TH (08:00am-09:20am) E 182,3
36288,EGR333 - -PY - -A,DIGITAL CIRCUITS AND COMPUTER INTERFACING (CS 333),"Wunderlich, Joseph",Open,16/16,MF (03:30pm-05:50pm) E 273,4
36240,EGR347 - -PY - -A,GLOBAL SUPPLY CHAIN MANAGEMENT (BA 347),"Traub, Tod",Open,30/30,TH (06:00pm-07:20pm) E 164,4
36271,EGR364 - -PY - -A,STRUCTURAL ENGINEERING,"Batista Abreu, Jean",Open,25/25,TH (12:30pm-01:50pm) E 163,3
36242,EGR368 - -PY - -A,FLUID MECHANICS AND HYDROLOGY,"Daily, Brenda",Open,25/25,MW (09:30am-10:50am) N 202,3
36243,EGR391 - -PY - -A,ENGINEERING DESIGN AND JUNIOR PROJECT,"DeGoede, Kurt",Open,5-May,F (12:30pm-01:30pm) E 164,2
36244,EGR391 - -PY - -B,ENGINEERING DESIGN AND JUNIOR PROJECT,"Batista Abreu, Jean",Open,10-Oct,F (12:30pm-01:30pm) E 164,2
36245,EGR391 - -PY - -C,ENGINEERING DESIGN AND JUNIOR PROJECT,"Estrada, Tomas",Open,5-May,F (12:30pm-01:30pm) E 164,2
36246,EGR391 - -PY - -D,ENGINEERING DESIGN AND JUNIOR PROJECT,"Daily, Brenda",Open,10-Oct,F (12:30pm-01:30pm) E 164,2
36247,EGR396 - -PY - -A,SPRING SEMINAR,"Scanlin, Michael",Open,20/20,T (04:00pm-05:00pm) E 187,1
36248,EGR410 - -PY - -A,CONTROL SYSTEMS,"Estrada, Tomas",Open,30/30,TH (09:30am-10:50am) E 380,4
36249,EGR410 -L-PY - -A,CONTROL SYSTEMS LABORATORY,"DeGoede, Kurt",Open,18/18,W (02:00pm-03:50pm) E 182,
36250,EGR410 -L-PY - -B,CONTROL SYSTEMS LABORATORY,"DeGoede, Kurt",Open,18/18,H (02:00pm-03:50pm) E 182,
36283,EGR422 - -PY - -A,OPERATING SYSTEMS (CS 422),"Leap, Thomas",Open,22/22,MWF (02:00pm-03:20pm) E 281,4
36251,EGR463 - -PY - -A,ANALYTICAL MECHANICS AND VIBRATIONS,"DeGoede, Kurt",Open,30/30,TH (11:00am-12:20pm) N 202,3
36252,EGR492 - -PY - -A,SENIOR PROJECT IN ENGINEERING II,"DeGoede, Kurt",Open,10-Oct,By Arrangement,2
36253,EGR492 - -PY - -B,SENIOR PROJECT IN ENGINEERING II,"Estrada, Tomas",Open,10-Oct,By Arrangement,2
36254,EGR492 - -PY - -C,SENIOR PROJECT IN ENGINEERING II,"Daily, Brenda",Open,5-May,By Arrangement,2
36626,EGR492 - -PY - -D,SENIOR PROJECT IN ENGINEERING II,"Wunderlich, Joseph",Open,5-May,By Arrangement,2
35925,EGR499A- -PY - -A,ARCHITECTURAL DESIGN STUDIO I (ART 499A),"Ricci, Patricia",Open,11-Nov,W (04:00pm-05:40pm) E 273,2
35927,EGR499B- -PY - -A,ARCHITECTURAL DESIGN STUDIO II (ART 499B),"Ricci, Patricia",Open,11-Nov,W (04:00pm-05:40pm) E 273,2
36531,EN 100 - -1PLE-C-A,PLE WRITING AND LANGUAGE,"Dolson, Erica",Open,18/18,MW (12:30pm-01:50pm) N 203,4
36532,EN 100 - -1PLE-C-B,PLE WRITING AND LANGUAGE,"Dolson, Erica",Open,18/18,MW (02:00pm-03:20pm) N 203,4
36533,EN 100 - -1PLE-C-C,PLE WRITING AND LANGUAGE,"Fellinger, Richard",Open,18/18,TH (12:30pm-01:50pm) N 206,4
36534,EN 100 - -1PLE-C-D,PLE WRITING AND LANGUAGE,"Kantz, Stephanie",Open,18/18,TH (02:00pm-03:20pm) N 203,4
36535,EN 100 - -1PLE-C-E,PLE WRITING AND LANGUAGE,"Kantz, Stephanie",Open,18/18,TH (03:30pm-04:50pm) N 203,4
36536,EN 100 - -1PLE-C-F,PLE WRITING AND LANGUAGE,"Biever-Grodzinski, Suzanne",Open,18/18,TH (09:30am-10:50am) N 208,4
36537,EN 100 - -1PLE-C-G,PLE WRITING AND LANGUAGE,"Biever-Grodzinski, Suzanne",Open,18/18,TH (11:00am-12:20pm) N 208,4
36565,EN 103 - -5NCH-C-A,NCH LITERARY CULTURE OF THE EAST,"Martin, Louis",Open,35/35,MF (02:00pm-03:20pm) N 232,4
36538,EN 104 - -9HUM-C-A,HUM INTRODUCTION TO LITERATURE: TRAGEDY AND CHOICE,"Adams, Kimberly",Open,32/32,TH (09:30am-10:50am) N 204,4
36539,EN 150 - -1PLE-C-A,PLE ADVANCED WRITING AND LANGUAGE,"Fellinger, Richard",Open,18/18,TH (11:00am-12:20pm) N 206,4
36588,EN 170 - -3CE - -A,CE 'CONFESSIONALISM' IN AMERICAN LITERATURE AND POP CULTURE,"Cohen, Joshua",Open,20/20,MW (03:30pm-04:50pm) N 204,4
36566,EN 171 - -7SSC- -A,SSC CLASSICAL MYTHOLOGY AND ITS SOCIAL IMPACT:PAST PRESENT & FUTURE,"Besse, Jennifer",Open,20/20,MWF (09:30am-10:50am) H 108,4
36540,EN 185 - -EN - -A,INTRODUCTION TO PROFESSIONAL WRITING,"Dolson, Erica",Open,18/18,TH (11:00am-12:20pm) N 203,4
36541,EN 200 - -EN - -A,"MAJOR BRITISH WRITERS: BRITISH LOVE LITERATURE, 1660 - TODAY","Webster Roberson, Suzanne",Open,18/18,WF (09:30am-10:50am) N 201,4
36542,EN 220 - -4WCH-C-A,WCH BRITISH LITERATURE: RENAISSANCE WOMEN & MEN,"Martin, Louis",Open,18/18,MF (11:00am-12:20pm) N 212,4
36543,EN 230 - -4WCH-C-A,WCH BRITISH ROMANTICISM 1770-1835: THE NATURE OF REVOLUTION,"Webster Roberson, Suzanne",Open,18/18,WF (12:30pm-01:50pm) N 201,4
36544,EN 240 - -4WCH-C-A,"WCH AMERICAN LITERATURE: GENDER, RACE AND MONEY","Rohrkemper, John",Open,20/20,MW (09:30am-10:50am) H 107,4
36545,EN 245 - -9HUM-C-A,HUM GROWING UP IN AMERICA,"Sarracino, Carmine",Open,18/18,TH (11:00am-12:20pm) N 201,4
36546,EN 245 - -9HUM-C-B,HUM GROWING UP IN AMERICA,"Sarracino, Carmine",Open,18/18,TH (12:30pm-01:50pm) N 201,4
36547,EN 251 - -9HUM-C-A,HUM MULTICULTURAL LITERATURE,"Rohrkemper, John",Open,20/20,TH (09:30am-10:50am) N 206,4
36548,EN 280 - -EN - -A,"CREATIVE WRITING - POETRY, PROSE","Sarracino, Carmine",Open,12-Dec,W (02:00pm-04:30pm) HL 326,4
36549,EN 281 - -3CE -C-A,CE WRITING AND ANALYZING THE SHORT STORY,"Waters, Jesse",Open,20/20,MF (02:00pm-03:20pm) H 107,4
36550,EN 281 - -3CE -C-B,CE WRITING AND ANALYZING THE SHORT STORY,"Fellinger, Richard",Open,20/20,MF (12:30pm-01:50pm) ST 101,4
36696,EN 285 - -EN - -A,BUSINESS AND PUBLIC RELATIONS WRITING,"Moore, Tara",Open,16/16,WF (12:30pm-01:50pm) N 127,4
36562,EN 288 - -3CE -C-A,CE YOUNG ADULT LITERATURE,"Moore, Tara",Open,20/20,TH (02:00pm-03:20pm) N 202,4
36563,EN 319 - -EN - -A,MYSTERIOUS & ALTERED STATES IN BRIT ROM LIT,"Webster Roberson, Suzanne",Open,18/18,WF (02:00pm-03:20pm) N 201,4
36560,EN 381 - -EN - -A,ADVANCED FICTION WRITING,"Waters, Jesse",Open,16/16,MF (11:00am-12:20pm),4
36561,EN 440 - -EN - -A,AMERICAN AUTHORS: MORRISON AND WILSON,"Rohrkemper, John",Open,15/15,TH (12:30pm-01:50pm) N 212,4
36552,EN 474 - -EN - -A,INTERNSHIP IN ENGLISH,"Skillen, Matthew",Open,5-May,By Arrangement,4
36553,EN 499 - -EN - -A,DIRECTED SENIOR RESEARCH PROJECT II,"Adams, Kimberly",Open,5-May,By Arrangement,2
36554,EN 499 - -EN - -B,DIRECTED SENIOR RESEARCH PROJECT II,"Moore, Tara",Open,5-May,By Arrangement,2
36255,ES 114 - -6NPS-C-A,"NPS GEOSYSTEMS: LANDSCAPES, OCEANS AND ATMOSPHERE","Scanlin, Michael",Open,40/40,TH (11:00am-12:20pm) E GAUD,4
36256,ES 114 -L-6NPS-C-A,NPS GEOSYSTEMS LABORATORY,"Scanlin, Michael",Open,20/20,M (11:00am-12:20pm) E 184,
36257,ES 114 -L-6NPS-C-B,NPS GEOSYSTEMS LABORATORY,"Scanlin, Michael",Open,20/20,M (12:30pm-01:50pm) E 184,
35993,ESL111 - -ML - -A,ENGLISH AS A SECOND LANGUAGE AND AMERICAN CULTURE,"Nissman-Cohen, Barbara",Open,24/24,MF (11:00am-12:20pm) H 114,4
35994,ESL112 - -ML - -A,ENGLISH AS A SECOND LANGUAGE II,"Nissman-Cohen, Barbara",Open,24/24,MF (11:00am-12:20pm) H 114,4
36420,FBE384 - -BU - -A,THE FAMILY AS ENTREPRENEUR,"Sandu, Petru",Open,25/25,T (05:00pm-07:40pm) H 213,4
36622,FBE385 - -BU - -A,NEW VENTURE CREATION,"Staff,",Open,20/20,TH (02:00pm-03:20pm) H 107,4
36425,FBE450 - -BU - -A,ENTREPRENEURSHIP IN EMERGING ECONOMY,"Melvin, Sean",Open,25/25,01/14/2019 - 05/10/2019,4
36429,FBE494 - -BU - -A,FAMILY BUSINESS GOVERNANCE AND SUCCESSION PLANNING,"Sandu, Petru",Open,25/25,By Arrangement,4
36417,FIN325 - -BU - -A,CORPORATE FINANCE,"Neuhauser, Hongsong",Open,35/35,TH (09:30am-10:50am) H 215,4
,FIN325 - -BU - -A,LAB - CORPORATE FINANCE,,,,TH (09:30am-10:50am) H 111,
36418,FIN325 - -BU - -B,CORPORATE FINANCE,"Neuhauser, Hongsong",Open,35/35,TH (02:00pm-03:20pm) H 215,4
,FIN325 - -BU - -B,LAB - CORPORATE FINANCE,,,,TH (02:00pm-03:20pm) H 111,
36423,FIN425 - -BU - -A,ADVANCED FINANCIAL MANAGEMENT,"Neuhauser, Hongsong",Open,21/21,TH (12:30pm-01:50pm) H 111,4
36424,FIN426 - -BU - -A,STUDENT MANAGED INVESTMENT PORTFOLIO,"Neuhauser, Hongsong",Open,24/24,H (05:00pm-06:40pm) H 214,2
,FIN426 - -BU - -A,LAB - STUDENT MANAGED INVESTMENT PORTFOLIO,,,,H (05:00pm-06:40pm) H 111,
36232,FPA490 - -FP - -A,ARTS ADMINISTRATION STRATEGY (BA 490),"Gillis, Tamara",Open,15/15,W (09:00am-10:40am) Z 116,2
35995,FR 111 - -2PLO-C-A,PLO ELEMENTARY FRENCH I,"Borilot, Vanessa",Open,24/24,MWF (09:30am-10:40am) N 204,4
35996,FR 112 - -2PLO-C-A,PLO ELEMENTARY FRENCH II,"Nissman-Cohen, Barbara",Open,14/14,MWF (09:30am-10:40am) W 211,4
35997,FR 212 - -2PLO-C-A,PLO INTERMEDIATE FRENCH II,"Borilot, Vanessa",Open,14/14,MWF (12:30pm-01:40pm) W 211,4
36018,FR 323 - -ML - -A,INTRODUCTION TO LITERATURE,"Borilot, Vanessa",Open,10-Oct,TH (12:30pm-01:50pm) W 304,4
35998,FR 497 - -ML - -A,FRENCH SENIOR RESEARCH PROJECT II,"Borilot, Vanessa",Open,10-Oct,By Arrangement,2
35999,GER112 - -2PLO-C-A,PLO ELEMENTARY GERMAN II,"Snyder, Jyl",Open,12-Dec,MWF (09:30am-10:40am) W 304,4
36000,GER212 - -2PLO-C-A,PLO INTERMEDIATE GERMAN II,"Snyder, Jyl",Open,16/16,,4
36019,GER370 - -ML - -A,ADVANCED GRAMMAR AND COMPOSITION,"Snyder, Jyl",Open,12-Dec,MWF (03:30pm-04:40pm) H 112,4
36558,HEN102 - -4WCH-H-A,HNR WCH WESTERN LITERARY HERITAGE,"Martin, Louis",Open,15/15,MF (09:30am-10:50am) N 203,4
36559,HEN105 - -9HUM-H-A,HUM UTOPIAN AND DYSTOPIAN LITERATURE,"Adams, Kimberly",Open,15/15,TH (12:30pm-01:50pm) N 204,4
35834,HHI235 - -7SSC-H-A,HNR SSC CITIZENSHIP AND CONSCIENCE,"Nolt, Steven",Open,15/15,TH (12:30pm-01:45pm) YC CLSRM,4
35835,HI 102 - -9HUM-C-A,HUM UNITED STATES HISTORY SINCE 1877,"Brown, David",Open,35/35,TH (11:00am-12:15pm) N 232,4
35836,HI 115 - -4WCH-C-A,WCH WESTERN CIVILIZATION II,"Densford, Kathryn",Open,35/35,MW (09:30am-10:45am) N 232,4
35837,HI 115 - -4WCH-C-B,WCH WESTERN CIVILIZATION II,"Densford, Kathryn",Open,35/35,MW (12:30pm-01:45pm) N 207,4
36050,HI 224 - -HI - -A,PA HISTORY & GOVERMENT FOR SOCIAL STUDIES EDUCATORS (ED 224),"Finley-Bowman, Rachel",Open,24/24,MW (09:30am-10:50am) N 129,4
35843,HI 318 - -HI - -A,GREATER CHINA,"Kenley, David",Open,35/35,MF (11:00am-12:15pm) N 228,4
35842,HI 321 - -HI - -A,NORTH AFRICA IN MODERN TIMES,"Newsome, William",Open,14/14,TH (09:30am-10:45am) W 204,4
35841,HI 324 - -HI - -A,EMPIRE AND NATION IN EASTERN EUROPE,"Densford, Kathryn",Open,35/35,MW (03:30pm-04:45pm) N 228,4
35840,HI 325 - -HI - -A,THE BEATLES: A CULTURAL HISTORY,"Brown, David",Open,14/14,TH (02:00pm-03:15pm) W 204,4
35839,HI 330 - -HI - -A,STUDIES IN U.S. HISTORY: THE AMERICAN TRANSCENDENTALISTS,"Brown, David",Open,14/14,T (06:00pm-08:30pm) W 211,4
35902,HMA275 - -3CE -H-A,HNR CE MATHEMATICS IN MUSIC,"Hughes, James",Open,15/15,MWF (09:30am-10:50am) Z 125,4
36568,HON201 - -ET -N-A,HNR ELIZABETHTOWN HISTORY: CAMPUS AND COMMUNITY,"Benowitz, Jean-Paul",Open,16/16,TH (02:00pm-02:50pm) W 001,2
36567,HON301 - -ET -N-A,HNR THESIS PREPARATION,"Newsome, William",Open,15/15,By Arrangement,1
35848,HPC125 - -6NPS-H-A,HNR NPS INTRODUCTION TO NEUROSCIENCE,"Pretz, Jean",Open,15/15,MW (12:30pm-01:50pm) N 206,4
35976,IC 201 - -10IC-C-A,NPS/CE ECOLOGY AND SHORT FICTION,"Bowne, David",Open,25/25,MWF (09:30am-10:50am) N 207,4
35917,IC 202 - -10IC-C-A,HUM/WCH VISUALIZING WOMEN IN 19TH- CENTURY WESTERN ART AND LITERATURE,"Ricci, Patricia",Open,25/25,TH (02:00pm-03:20pm) ST 101,4
36577,IC 203 - -10IC-C-A,NPS/WCH FOUNDATIONS OF MODERN PHYSICS,"Silberstein, Michael",Open,20/20,W (03:30pm-06:20pm) E GAUD,4
36229,IC 204 - -10IC- -A,CE/HUM ARTISTIC PEACEBUILDING,"Shorner-Johnson, Kevin",Open,24/24,MW (02:00pm-03:20pm) N 234,4
36446,ILS105 - -9HUM-C-A,HUM EXPLORING INTERFAITH LEADERSHIP AND SERVICE,"Sadd, Tracy",Open,35/35,MW (02:00pm-03:15pm) N 202,4
36449,ILS330 - -ILS - -A,COMPARATIVE THEOLOGY AND INTERFAITH ENGAGEMENT,"Long, Jeffery",Open,14/14,MW (06:30pm-07:45pm) W 211,4
36447,ILS470 - -ILS - -A,INTERNSHIP IN INTERFAITH LEADERSHIP STUDIES,"Staff,",Open,5-May,By Arrangement,4
36448,ILS491 - -ILS - -A,PROJECT IN INTERFAITH LEADERSHIP STUDIES,"Sadd, Tracy",Open,14/14,T (12:30pm-01:50pm) W 211,2
36508,INT332 - -INT - -A,MODEL UNITED NATIONS (PS 332),"Ozkanca, Oya",Open,15/15,TH (02:00pm-03:20pm) N 228,4
35833,INT465 - -INT - -A,DIRECTED RESEARCH PROJECT IN INTERNATIONAL STUDIES,"Ozkanca, Oya",Open,10-Oct,By Arrangement,2
36001,JA 112 - -2PLO-C-A,PLO FIRST YEAR JAPANESE 2,"Bhattacharya, Mahua",Open,24/24,MWF (02:00pm-03:10pm) N 204,4
36002,JA 212 - -2PLO-C-A,PLO SECOND YEAR JAPANESE 2,"Takahashi, Nobuaki",Open,16/16,MWF (12:30pm-01:40pm) N 204,4
36020,JA 240 - -5NCH-C-A,NCH HISTORY OF JAPANESE ART AND AESTHETICS (ART 240),"Bhattacharya, Mahua",Open,35/35,MW (12:30pm-01:40pm) H 214,4
36003,JA 245 - -5NCH-C-A,"NCH FROM ANIME TO ZEN: JAPANESE SOCIETY, BUSINESS, AND CULTURE","Bhattacharya, Mahua",Open,20/20,M (06:30pm-09:15pm) N 204,4
36004,JA 312 - -ML - -A,THIRD YEAR JAPANESE 2,"Takahashi, Nobuaki",Open,12-Dec,MWF (02:00pm-03:10pm) W 310,4
36005,JA 412 - -ML - -A,FOURTH YEAR JAPANESE 2,"Takahashi, Nobuaki",Open,12-Dec,MWF (09:30am-10:40am) W 310,4
36006,JA 497 - -ML - -A,JAPANESE SENIOR RESEARCH PROJECT II,"Bhattacharya, Mahua",Open,10-Oct,By Arrangement,2
36007,JA 497 - -ML - -B,JAPANESE SENIOR RESEARCH PROJECT II,"Takahashi, Nobuaki",Open,10-Oct,By Arrangement,2
36556,LAT112 - -2PLO-C-A,PLO ELEMENTARY LATIN 2,"Besse, Jennifer",Open,16/16,MWF (02:00pm-03:20pm) H 112,4
36445,LIB170 - -ET - -A,INFORMATION LITERACY AND RESEARCH,"Strain, Jennifer",Open,24/24,W (03:30pm-04:20pm) H 108,1
35883,MA 121 - -8MA -C-A,MA CALCULUS I,"Montgomery, Anne",Open,35/35,MTHF (11:00am-12:00pm) E 370,4
35884,MA 121 - -8MA -C-B,MA CALCULUS I,"Montgomery, Anne",Open,35/35,MTHF (12:30pm-01:30pm) E 370,4
35885,MA 121 -L-8MA -C-A,MA CALCULUS I LABORATORY,"Hughes, James",Open,49/49,H (02:00pm-03:20pm) TH 105,
